name,keysig,mode,melody
NLB070091_01,1,0,(62 67 67 69 71 71 69 67 66 64 62 71 69 69 69 67 69 71 71 69 67 67 69 71 71 71 74 74 72 71 69 71 74 67 71 71 69 67 66 64 62 67 66 64 72 72 71 67 69 71 69 67)
NLB070092_01,1,0,(67 66 67 64 67 66 67 62 67 66 67 69 69 66 64 62 60 59 60 62 62 62 62 67 67 67 69 71 71 71 69 67)
NLB070095_01,1,0,(62 62 67 62 62 62 64 64 67 66 66 64 64 62 62 62 71 69 67 67 66 64 69 71 71 72 66 67)
NLB070096_01,1,0,(62 59 62 67 62 66 64 66 67 66 67 66 64 62 62 59 62 67 71 69 67 64 67 66 64 62 64 66 67 62 59 62 67 71 69 67 64 67 66 64 62 64 66 67)
NLB070106_01,1,0,(67 71 71 69 67 69 71 72 74 72 71 69 69 67 69 71 69 69 69 71 72 74 76 74 72 71 71 71 71 69 67 69 71 72 74 72 71 69 67)
NLB070107_01,1,0,(67 72 72 72 72 72 72 72 72 72 74 72 71 72 71 74 69 72 71 69 67 62 67 69 71 69 67 62 71 71 72 72 74 74 74 74 74 74 71 69 64 74 72 71 69 67 71 71 71 71 71 71 71 72 74 72 72 71 69 69 74 71 67 71 71 71 71 71 71 71 72 74 72 71 69 74 67 69 69 72 69 67 62 69 71 72 69 67 62 69 71 72 73 74 74 74 74 74 74 74 74 74 74 74 67 67 67 67)
NLB070108_01,1,0,(67 71 74 76 74 72 72 71 67 71 74 79 78 76 74 69 69 69 71 72 74 76 78 79 74 74 79 78 76 74 72 74 71)
NLB070109_01,1,0,(71 69 67 67 67 69 71 71 71 76 74 71 69 67 71 74 79 78 76 79 78 76 74 67 71 74 71 69 71 67)
NLB070110_01,1,0,(74 71 76 74 71 76 74 74 74 71 74 74 76 76 74 74 71 74 74 76 76 76 74 74 71 67 74 74 76 76 74 74 71 76 76 74 74 74 71 76 76 74 74 71 67 67 74 74 76 76 76 74 71 74 74 74 69 74 74 74 74 74 74 79 74 72 71 69 74 67)
NLB070116_01,1,0,(62 59 62 64 62 59 62 64 62 62 67 67 69 67 59 62 60 57 55 59 57 62 64 62 59 62 64 62 62 67 67 67 69 71 69 67 69 67 66 67 69 69 69 67 67 67 69 67 66 64 62 62 64 62 62 67 67 67 69 71 69 67 69 67 66 67)
NLB070117_01,1,0,(74 71 67 67 71 74 69 67 67 67 67 66 67 69 62 62 62 74 71 67 67 71 74 69 67)
NLB070118_01,1,0,(62 67 67 67 67 67 71 74 71 69 67 66 69 62 72 71 67 67 69 71 72 72 72 71 69 69 69 71 72 74 74 74 71 69 67 67 66 64 66 67)
NLB070120_01,1,0,(71 71 71 71 71 69 71 74 74 72 71 69 71 72 72 72 72 71 67 67 69 72 71 69 67 74 74 74 76 74 74 72 72 72 71 72 76 74 72 72 71 71 62 67 67 67 71 74 74 76 74 72 71 69 67)
NLB070121_01,1,0,(74 71 74 71 69 72 69 67 71 67 62 62 72 72 71 74 71 69 74 71 71 72 71 72 74 74 76 74 69 67 67 71 69 67)
NLB070122_01,1,0,(67 69 71 72 69 67 71 71 71 69 69 74 76 74 72 72 72 71 69 71 72 74 67 69 71 74 79 78 78 76 76 76 76 74 74 74 76 72 71 67 67 69 72 76 74 67)
NLB070123_01,1,0,(64 62 59 71 67 69 67 64 64 62 62 62 62 67 69 67 66 66 64 62 66 64 60 62 66 66 66 66 64 62 66 64 64 62 62 62 62 62 64 64 66 66 67 67 66 67 69 64 66 67 69 62 71 69 67 67 69 71 74 72 71 71 69 71 72 71 69 64 66 69 67)
NLB070124_01,1,0,(62 55 59 62 62 64 64 62 62 64 64 66 66 67 62 67 67 67 66 64 62 67 59 62 62 64 62 62 60 59 57 64 64 64 62 67 69 69 67 66 64 66 64 62 62 60 59 57 55)
NLB070125_01,1,0,(74 74 76 74 72 72 71 74 79 71 71 69 74 79 78 76 74 72 72 71 74 79 71 71 69 69 67 69 71 76 74 71 67 74 76 76 78 79 74 74 79 78 76 74 72 74 76 76 74 71 74 69 67)
NLB070126_01,1,0,(71 74 72 71 69 67 66 69 72 72 74 76 76 74 72 71 74 71 79 78 76 74 69 72 74 78 76 74 74 72 74 71 74 71 79 78 76 74 69 72 74 78 76 74 74 72 71 67)
NLB070127_01,1,0,(71 69 69 69 71 72 74 76 74 72 71 71 71 71 69 67 69 69 69 62 62 67 67 69 71 72 74 76 74 72 71 69 67)
NLB070128_01,1,0,(74 74 74 74 79 71 71 71 71 71 71 71 72 72 71 72 74 74 76 74 74 74 74 74 74 79 71 71 71 71 71 74 74 67)
NLB070129_01,1,0,(71 69 67 67 67 67 69 71 76 74 72 71 69 69 67 69 71 72 74 76 74 76 74 74 76 74 71 69 67 76 78 76 74 67)
NLB070130_01,1,0,(62 67 67 67 71 69 67 62 64 62 67 69 71 69 71 71 74 74 76 74 72 71 69 67 69 71 71 71 69 71 74 74 72 71 69 69 69 69 69 69 74 71 69 67 71 74 72 71 69 69 71 67 67 67 67 67 67 69 71 71 71 69 71 74 74 72 71 69 69 69 69 69 69 69 74 71 67)
NLB070131_01,1,0,(67 69 71 74 71 69 72 69 67 62 72 71 69 74 74 69 71 76 74 76 74 72 74 76 76 76 74 78 76 74 72 71 69 76 74 72 71 69 67)
NLB070132_01,1,0,(74 72 71 71 71 72 74 76 74 74 74 74 72 71 69 69 76 74 71 72 74 71 74 71 71 72 74 76 74 74 74 74 76 74 69 76 74 71 72 74 71 74 74 74 76 78 79 78 76 74 76 74 76 74 71 74 76 74 71)
NLB070133_01,1,0,(67 69 71 69 67 69 71 74 71 69 67 69 69 71 69 67 69 71 69 67)
NLB070134_01,1,0,(74 74 67 67 67 69 67 69 71 71 74 74 67 67 67 69 67 69 71 71 71 72 74 74 71 71 72 74 76 76 76 78 76 74 74 76 76 76 74 71)
NLB070135_01,1,0,(67 67 67 67 71 74 74 74 76 72 72 76 74 71 71 72 69 69 72 71 67 67 71 69 67 66 67 69 62 67 67 67 71 74 74 74 76 72 72 76 74 74 74 74 74 74 78 74 74 74 76 69 69 69 74 72 71 69 67 67 67 67 76 76 74 72 71 69 71 69 76 74 74 78 78 76 74 71 74 74 74 71 67 74 74 74 78 76 74 74 74 74 78 76 74 72 71 69 74 72 71 69 67)
NLB070136_01,1,0,(67 67 66 64 69 71 69 64 64 66 67 69 69 66 64 62 60 59 60 62 62 62 67 67 67 69 71 71 69 67)
NLB070137_01,1,0,(67 71 74 74 76 74 74 76 74 74 71 69 71 74 72 72 74 76 76 74 67 71 74 79 78 76 76 76 74 76 79 78 76 74 74 72 71)
NLB070138_01,1,0,(71 69 69 71 69 67 69 71 72 74 74 69 71 69 69 71 69 69 67 69 71 72 74 69 69 71 71 69 71 72 74 72 76 74 72 71 74 74 76 74 67 72 71 72 71 69 62 64 66 67 69 71 72 72 72 71 69 67)
NLB070139_01,1,0,(71 71 69 67 71 72 72 76 76 74 72 71 69 69 71 69 71 72 72 76 76 74 72 71 69 67 67 67 72 71 69 67)
NLB070140_01,1,0,(62 67 69 71 74 74 76 74 69 71 67 69 71 71 69 72 71 69 62 62 67 69 71 74 74 74 76 74 69 71 67 71 72 71 69 69 67 66 64 69 62 71 67 71 74 74 71 74 76 74 72 71 71 69 69 71 72 74 74 74 76 78 76 74 67 69 69 71 72 74 74 74 76 78 76 74 67)
NLB070141_01,1,0,(62 62 62 67 62 66 64 60 60 60 62 66 66 64 62 59 62 62 62 67 71 71 69 67 64 69 69 67 66 62 64 66 67)
NLB070142_01,1,0,(62 62 62 71 67 69 67 64 66 67 62 62 62 64 66 67 71 69 67 66 62 64 62 66 64 60 62 66 66 66 62 64 62 66 64 64 62 62 62 62 64 64 66 69 67 67 66 67 69 64 64 66 67 69 62 71 69 67 67 69 71 74 72 71 67 69 71 72 71 69 64 66 69 67)
NLB070143_01,1,0,(67 72 71 69 74 74 72 71 71 72 74 76 76 74 74 71 74 74 72 69 72 76 74 71 67 69 71 72 66 67)
NLB070144_01,1,0,(62 62 67 62 66 64 60 60 60 62 66 66 64 62 59 62 62 62 67 71 69 67 64 69 69 67 66 62 64 66 67)
NLB070145_01,1,0,(74 71 74 71 69 72 69 67 71 67 62 71 72 72 71 74 71 69 71 72 74 76 76 72 74 71 67 69 71 69 67 71 69 67 71 72 74 76 76 72 74 71 67 69 71 69 67 66 67 69 67)
NLB070146_01,1,0,(67 71 74 76 74 72 72 71 67 71 74 79 78 76 74 69 69 71 72 74 76 78 78 79 79 79 81 79 78 79 78 76 74 71 69 71 72 74 76 78 78 79 79 79 81 79 78 79 78 76 74 71)
NLB070152_01,1,0,(62 62 62 67 67 67 67 66 69 64 62 62 66 67 69 69 67 67 66 64 62 62 62 67 67 67 67 66 66 69 69 64 62 62 62 62 64 64 62 62 59 62 62 67 67 66 69 64 62 71 71 71 69 67 66 64 62 62 62 62 67 67 66 69 64 62 62 64 62 64 64 62 62 59 62 62 62 67 67 67 69 71 69 67 66 64 60 60 60 60 62 64 66 67 67 66 69 67 62 62 62 71 71 71 71 71 69 67 66 64 60 60 60 60 62 64 66 67 67 66 69 67)
NLB070154_01,1,0,(62 62 62 62 64 64 62 62 60 62 64 64 64 66 66 64 62 62 67 67 69 71 69 67 66 64 64 66 66 64 62 62 60 59 62 67 67 69 71 69 67 66 64 64 66 66 64 62 71 69 67)
NLB070155_01,1,0,(62 62 67 67 67 67 69 71 72 71 71 69 69 67 69 69 71 74 72 71 71 74 69 71 72 74 74 74 71 67 69 71 72 72 72 71 69 67 69 71 74 72 71 74 69 71 72 74 74 74 71 67 69 71 72 72 72 71 69 62 67 67 69 69 71 71 76 76 74 74 69 71 67)
NLB070157_01,1,0,(62 62 64 62 62 67 69 71 67 69 67 67 69 71 72 71 69 67 71 69 62 64 62 64 62 64 67 69 71 67 69 67 67 69 71 72 71 69 67 71 69 62 62 72 71 69 67 66 66 64 66 67 72 71 69 62 67 66 64 62 64 66 67 74 72 71 74 72 71 69 67)
NLB070162_01,1,0,(62 67 67 66 64 62 60 59 62 64 69 67 66 67 62 67 67 66 64 62 60 59 71 69 67 66 64 62 62 67 62 69 62 71 67 71 69 67 66 64 69 67 66 67)
NLB070163_01,1,0,(71 69 71 72 74 72 71 74 74 74 76 76 74 76 72 76 74 74 72 71 69 71 72 74 72 71 72 74 71 76 72 76 74 74 72 71 69 71 72 74 72 71 72 74 67)
NLB070164_01,1,0,(74 67 69 71 72 76 76 74 74 76 76 78 76 78 79 74 79 79 79 78 76 74 71 74 74 76 74 74 72 71 69 76 76 76 74 67 71 72 74 76 76 76 74 67 71 69 67)
NLB070165_01,1,0,(62 67 67 67 67 67 71 74 74 71 71 74 74 72 72 71 71 74 74 74 71 72 76 72 71 71 71 71 69 67 69 74 62 67 67 67 67 71 74 74 79 74 74 76 74 71 69 67)
NLB070167_01,2,0,(62 62 71 71 66 67 64 62 67 67 66 66 71 69 67 69 69 68 68 68 68 69 64 69 73 69 68 69 71 69 64 69 73 69 68 69 71 69 69 67 66 69 69 67 66 69 71 74 74 66 69 71 71 71 71 74 74 73 74 71 71 66 64 69 69 66 64 69 69 71 71 74 74 73 74 71 71 64 64 69 69 64 66 62)
NLB070176_01,1,0,(67 67 66 69 72 69 67 71 74 67 67 66 69 72 69 67 71 74 74 74 74 74 79 79 78 74 76 78 79 79 79 74 74 74 74 76 72 72 72 72 72 71 69 69 67)
NLB070177_01,1,0,(67 71 69 67 62 62 67 71 76 74 74 72 71 69 69 69 69 69 69 69 69 71 72 74 76 74 72 71 71 69 67 69 64 62 62 62 67 69 71 76 74 72 69 67)
NLB070178_01,1,0,(62 67 67 67 71 71 71 74 71 67 71 74 74 72 74 71 71 74 74 74 71 67 72 74 76 72 69 69 69 69 66 62 67 71 74 76 74 76 74 72 71 69 71 72 74 74 74 76 74 72 71 69 67)
NLB070179_01,1,0,(74 71 67 69 62 67 74 76 74 72 71 69 67 69 71 69 69 71 71 69 69 71 71 69 74 73 73 71 73 74 74 69 74 74 69 67 69 71 72 74 71 72 76 74 74 67)
NLB070180_01,1,0,(67 69 71 72 69 67 71 69 62 67 69 71 72 69 67 69 71 72 74 67 71 72 74 79 79 76 76 76 74 74 74 72 72 71 67 67 69 74 71 74 72 72 71 67 67 69 72 71 69 67)
NLB070181_01,1,0,(62 62 59 60 62 62 62 62 59 62 67 67 67 66 67 57 66 64 62 67 59 62 59 59 55 59 62 62 62 60 64 67 67 66 64 62 67 69 71 71 62 69 69 66 67 67 66 66 67 69 60 60 60 60 64 62 62 62 72 71 69 67 66 64 62 67 59 62 62 62 62 62 62 62 62 60 64 67 67 66 64 62 67 69 71 71 62 62 69 69 66 67 67 66 66 67 69 60 60 60 60 64 62 62 62 72 71 69 67 66 64 62 67 59 62 62 62 62 62 62 62 62 60 64 67 67 66 64 62 67 69 71 71 62 69 69 66 67)
NLB070237_01,1,0,(67 69 71 72 69 67 71 69 62 67 69 71 72 69 67 69 71 72 74 74 74 76 76 76 76 76 74 74 74 72 71 71 69 74 71 74 72 71 71 69 74 67)
NLB070238_01,1,0,(62 62 62 62 62 64 64 62 67 66 66 64 64 62 62 62 62 62 62 64 64 62 67 66 66 64 64 62 66 69 68 69 71 69 62 60 59 62 67 69 71 71 69 68 69 71 69 62 64 66 66 64 64 62 60 59 60 62 64 62 64 62 67 69 71 69 67 66 66 64 64 64 62 67 69 71 69 67)
NLB070239_01,1,0,(62 67 69 71 72 74 74 76 74 74 71 74 76 74 72 71 69 71 72 74 76 74 71 74 74 76 76 79 78 76 74 79 79 71 69 71 72 74 76 74 72 66 69 67)
NLB070240_01,1,0,(62 62 71 71 71 72 71 69 71 62 62 71 71 71 72 71 69 71 74 74 76 76 76 79 78 76 74 71 67 67 69 69 69 72 71 69 67)
NLB070241_01,1,0,(62 71 72 71 72 71 69 71 72 71 72 74 72 71 71 71 69 67 69 71 72 72 72 72 74 71 69 71 72 74 74 74 74 74 74 76 76 78 78 79 79 72 72 71 69 67)
NLB070242_01,1,0,(62 67 67 69 69 71 76 74 74 72 69 69 67 62 67 67 67 69 69 71 76 76 74 74 72 71 69 69 67 62 67 67 62 62 67 67 62 62 69 69 69 67 66 67)
NLB070242_04,1,0,(62 67 67 69 69 71 76 74 74 74 72 71 71 69 62 67 67 69 69 71 76 74 74 72 71 69 69 67 62 67 67 62 62 67 76 74 74 72 71 69 67)
NLB070245_01,1,0,(71 69 71 72 74 72 71 74 74 76 78 79 76 74 76 76 76 76 74 76 74 72 71 71 74 74 76 74 74 72 74 71)
NLB070246_01,0,0,(62 62 62 62 62 67 67 67 62 62 62 62 62 62 71 69 67 64 64 64 64 64 64 64 64 67 67 67 67 67 65 62 60 67 65 64 64 64 64 64 64 64 64 64 64 67 67 65 65 64 60 67 65 64 64 64 64 64 64 64 64 64 64 67 67 65 62 60)
NLB070247_01,1,0,(62 67 67 67 69 71 69 69 69 69 71 71 72 69 69 67 62 67 67 67 71 69 69 69 69 71 71 72 69 69 67 71 74 74 74 71 72 72 72 72 71 71 71 67 69 69 69 62 67 69 71 71 69 71 72 69 67)
NLB070271_01,1,0,(62 67 67 67 69 71 74 74 74 69 69 71 72 74 71 67 71 74 74 74 76 74 71 74 69 69 71 72 74 71 69 71 71 71 71 69 74 76 76 74 72 71 69 74 74 71 74 74 74 76 74 71 69 67 69 71 69 67)
NLB070272_01,1,0,(62 67 67 67 69 71 69 67 66 64 69 69 71 69 67 69 62 67 69 71 69 67 69 71 69 67 66 64 69 69 71 69 67 69 62 67 69 71 69 67 66 67 62 67 62 59 67 69 71 69 67 66 67 62 67 62 59 67 69 71 69 67 71 69 72 69 67 66 64 69 69 71 69 67 69 62)
NLB070276_01,1,0,(67 69 71 71 72 74 74 74 76 74 72 71 69 67 62 67 69 71 71 72 74 74 74 76 74 72 71 69 69 67 71 71 71 71 72 72 72 72 69 69 69 69 74 74 74 74 67 69 71 72 74 74 74 72 71 71 69 69 67 67 67 72 71 69 67 67 67 72 72 71 69 67 67 72 72 74 74 76 76 77 77 76 76 74 74 72)
NLB070277_01,1,0,(67 69 71 72 76 74 74 74 72 72 72 71 71 67 69 71 72 74 73 74 74 67 69 71 72 76 74 74 74 72 72 72 71 71 67 69 71 72 74 73 74 69 71 71 71 69 69 71 71 71 69 69 71 71 71 73 73 73 74 79 78 78 78 76 76 76 74)
NLB070278_01,1,0,(62 67 67 67 67 67 62 62 64 66 67 62 62 67 67 67 67 67 62 62 64 62 64 66 67 72 72 71 71 69 69 67 67 67 67 67 62 62 64 62 64 66 67 72 71 71 69 69 67)
NLB070278_02,1,0,(62 67 67 67 67 62 62 64 62 64 66 67 62 62 62 67 67 67 67 62 62 64 62 64 66 67 72 71 71 69 69 67)
NLB070278_03,1,0,(62 67 67 67 67 67 62 62 64 62 64 66 67 62 62 67 67 67 67 62 62 64 62 64 66 67 72 71 71 69 69 67)
NLB070278_04,1,0,(62 67 67 67 62 62 64 62 64 66 67 62 67 67 67 62 62 64 62 64 66 67 67 67 69 67 69 71 72 72 71 69 69 67 69 71 72 72 71 69 67 66 67 72 71 69 69 74 72 72 71 69 69 67)
NLB070279_01,1,0,(62 62 71 71 71 69 71 69 67 64 69 67 66 62 64 66 67 69 67 66 64 62 64 66 67 69 67 66 64 62 62 71 71 71 69 71 69 67 64 69 69 62)
NLB070280_01,1,0,(62 62 67 62 59 60 62 67 67 67 71 69 62 59 60 62 67 67 71 71 71 69 71 72 72 71 69 69 69 69 67 69 71 71 71 69 67 69 71 69 74 72 72 71 69 67)
NLB070281_01,1,0,(71 71 71 71 71 74 74 72 72 72 72 76 74 74 71 71 71 71 71 74 74 74 72 71 69 67)
NLB070282_01,1,0,(62 62 67 67 62 62 67 67 69 71 69 67 66 64 62 62 62 67 62 62 67 69 71 66 64 62)
NLB070283_01,1,0,(67 67 67 67 67 64 62 67 67 67 69 67 64 62 67 67 67 67 67 62 71 71 71 71 71 67 74 74 74 74 76 74 72 71 69 69 69 69 69 74 72 71 71 72 72 74 76 72 71 71 69 69 67 67 66 64 62 62 67 67 66 64 62 62 67 71 69 67 66 64 64 62 62 62 67 64 62 72 71 69 67)
NLB070284_01,1,0,(67 67 67 71 71 71 69 67 67 67 67 67 71 71 71 71 69 69 67 67 71 71 69 67 67 71 71 69 67 67 67 67 71 67 67 67 71 69 67 71 71 69 69 69 67)
NLB070285_01,1,0,(74 74 74 76 76 76 74 71 74 74 74 76 76 74 71 72 72 72 72 67 72 72 72 72 76 74 72 71 69 69 67)
NLB070286_01,1,0,(62 71 71 71 62 71 71 71 62 71 71 71 71 72 69 69 62 62 69 69 62 62 69 69 76 74 72 66 69 67 67 67)
NLB070287_01,1,0,(67 71 74 74 74 74 76 76 76 76 74 74 72 72 72 72 71 71 71 71 69 69 69 69 67 67 71 71 71 74 74 76 76 76 76 76 74 74 72 72 72 72 71 71 71 71 69 69 69 69 67)
NLB070288_01,1,0,(67 67 74 74 76 76 74 72 72 72 72 71 71 69 69 67 74 74 72 72 71 71 69 69 74 74 72 72 71 71 69 69 67 71 74 74 76 76 74 74 72 72 71 71 71 69 69 67 67)
NLB070289_01,1,0,(74 74 71 71 76 74 74 71 74 74 71 76 74 74 71 74 74 71 71 76 74 74 71 74 74 71 76 74 74 71 72 72 72 67 76 76 76 79 74 72 71 69 69 69 67)
NLB070291_01,1,0,(74 74 74 76 76 76 74 74 71 76 74 74 71 76 74 74 71 67 74 74 76 76 74 71 79 74 74 71 71 71 69 67)
NLB070293_01,1,0,(74 71 71 67 71 74 69 69 69 69 69 69 69 69 69 69 69 74 71 71 67 71 74 74 67)
NLB070299_01,1,0,(62 71 71 71 71 69 69 67 67 62 67 67 69 69 71 62 71 71 71 71 71 72 71 69 69 67 67 69 69 71 62 71 71 71 71 71 69 69 62 67 67 69 69 71 62 71 71 71 71 71 69 69 69 67 67 69 67 66 66 66 64 64 66 67 67 67 66 64 71 71 71 64 66 67 67 67 66 64 71 71 72 74 72 72 76 76 74 74 71 72 74 72 72 71 67)
NLB070321_01,1,0,(71 69 67 74 74 72 69 67 71 69 71 74 71 69 67 69 71 67 71 69 67 74 74 76 74 76 76 76 74 76 74 72 71 69 67)
NLB070322_01,1,0,(62 67 71 74 76 74 72 76 74 72 71 62 67 71 74 76 74 72 76 76 74 72 71 76 76 75 76 79 78 79 74 76 76 74 72 76 74 72 71 71 71 67 71 74 76 74 72 71 69 67 71 71 69 67 69 76 74 72 71 69 67)
NLB070322_03,1,0,(62 67 71 74 76 74 72 76 74 72 71 62 67 71 74 76 74 72 76 76 74 72 71 76 76 75 76 79 78 79 74 76 76 74 72 76 74 72 71 67 67 71 74 76 74 72 71 69 67)
NLB070323_01,1,0,(62 62 62 64 66 67 62 62 62 64 59 62 60 60 60 59 60 60 69 67 66 64 62 60 60 59 67 67 67 66 67 64 67 67 67 67 66 67 62 67 67 62 60 59 57 66 64 64 62 60 57 55)
NLB070324_01,1,0,(62 67 69 71 74 76 76 74 74 76 76 78 76 78 79 74 79 79 79 79 78 76 74 71 74 74 76 74 74 72 71 69 76 76 76 74 67 71 72 74 76 76 76 74 67 71 69 67)
NLB070325_01,1,0,(74 74 76 76 74 71 74 74 76 76 74 71 74 74 76 76 74 71 74 74 76 76 74 71 74 74 76 76 74 71 74 74 76 76 74 71 74 74 76 76 74 71 74 74 76 76 74 74 71 71 74 74 76 76 74 74 71 74 74 76 76 74 74 71 72 72 72 67 72 72 72 72 72 67 72 72 72 72 72 67 72 72 72 76 74 72 71 69 69 67 67 71 69 69 67 67 67 71 71 69 69 67 67 67 71 71 69 69 67 67 67 71 71 69 69 67 67 67 71 71 69 69 67)
NLB070326_01,1,0,(67 71 74 74 74 76 74 71 67 71 74 74 74 76 74 71 74 74 74 76 74 74 74 76 74 74 74 74 74 74 71 69 67 67 67 67 67 67 67 67 67 67 67 67 74 67 67)
NLB070327_01,1,0,(71 74 71 67 71 74 71 67 79 78 76 74 74 72 72 72 72 71 71 71 69 74 67)
NLB070328_01,1,0,(71 69 67 62 64 67 64 62 62 62 62 72 71 69 62 62 62 71 69 67 62 71 69 67 62 64 67 62 67 69 71 67 69 66 67 62 67 64 69 66 64 66 67 71 62 67 64 69 66 64 66 67 62 67 64 69 66 64 66 67 71 62 67 64 69 72 71 69 67 71 67)
NLB070329_01,1,0,(74 74 74 74 74 79 71 71 69 69 67 74 74 74 74 74 79 71 71 69 69 67 74 74 74 72 71 71 69 69 71 67 74 74 74 72 71 71 69 69 71 67 74 79 78 76 74 74 74 74 76 76 74 74 76 76 78 79 71 74 74 71 74 74 71 74 74 74 74 74 71 74 74 74 74 79 74 79 74 76 78 79 81 79 78 76 76 74 74 76 74 74 76 74 74 74 74 74 74 76 76 78 78 79 71 72 74 71 74 74 74 76 71 74 74 74 76 71 74 74 74 74 76 71 74 74 74 71 74 74 71 74 74 83 79 79 79 81 81 81 78 78 78 79 74 74 71 74 74 71 74 74 83 79 79 79 81 81 81 78 78 78 79)
NLB070330_01,1,0,(74 74 74 74 74 74 79 71 71 69 69 67 74 74 74 74 74 74 79 79 71 71 69 69 67 74 74 76 74 72 71 67 67 67 69 69 69 69 71 67 74 74 76 74 72 71 67 67 67 71 69 69 67)
NLB070331_01,1,0,(71 74 74 74 74 71 74 74 74 74 74 76 74 74 72 72 69 72 72 72 72 69 72 72 72 72 72 74 72 72 71 71 67 79 76 74 74 74 74 76 74 74 74 74 76 74 67 79 76 74 74 74 74 76 76 78 79)
NLB070353_01,1,0,(62 67 67 67 69 71 69 67 66 64 69 71 72 71 69 67 66 64 62 59 62 67 69 71 69 67 66 64 69 71 72 71 69 67 64 66 67)
NLB070356_01,1,0,(67 69 71 67 76 74 71 69 67 67 69 71 67 76 74 71 69 74 74 76 74 74 79 78 76 76 74 76 78 76 74 69 76 74 71 74 74 76 74 74 79 78 76 76 74 76 78 76 74 72 71 69 67)
NLB070358_01,1,0,(62 67 71 72 74 76 74 72 71 74 74 72 71 69 71 72 71 62 67 67 71 72 74 76 74 72 71 74 74 72 71 69 71 72 71 69 74 72 71 69 71 69 67 62 67 67 69 71 72 71 69 71 69 74 72 71 69 71 69 67 62 67 67 67 69 71 72 71 69 67)
NLB070359_01,1,0,(62 67 69 71 72 74 76 76 74 74 76 76 76 78 78 79 74 79 79 79 78 76 74 71 74 74 76 74 74 72 71 69 76 76 76 74 67 71 72 74 76 76 76 74 67 71 69 67)
NLB070360_01,1,0,(62 67 69 71 71 71 62 67 71 74 76 74 69 69 69 71 72 74 72 69 66 69 71 69 69 67 74 74 76 74 71 69 67 71 74 76 74 69 71 72 74 74 78 76 76 74 67 71 74 76 74 69 72 71 67)
NLB070361_01,1,0,(62 71 71 69 69 67 62 71 74 74 72 72 71 74 76 76 76 76 74 71 74 74 72 71 72 74 71)
NLB070362_01,-2,9,(74 75 74 70 72 74 72 70 67 69 70 70 69 74 67 74 75 74 70 72 74 72 70 67 69 70 70 69 74 67 65 67 69 67 65 69 67 65 70 65 65 67 69 67 65 69 67 65 74 74 75 74 70 72 74 72 70 67 69 70 70 69 74 67 65 67 69 67 65 69 67 65 70 65 65 67 69 67 65 69 67 65 74 74 75 74 70 72 74 72 70 67 69 70 74 77 75 74 72 70 65 74 72 70 67 69 70 74 77 75 74 72 70 65 74 72 70)
NLB070381_01,1,0,(71 72 74 71 83 79 71 72 74 71 83 79 71 72 74 71 83 79 71 72 74 71 83 79)
NLB070382_01,1,0,(74 71 74 71 74 76 74 72 71 69 74 71 74 71 74 76 74 72 71 69 74 71 74 71 74 76 74 72 71 69 74 71 74 71 74 76 74 74 71 74 71 74 76 74 72 71 69 74 71 74 71 74 76 74 72 71 69 74 74 71 74 74 71 71 69 69 74 74 67)
NLB070383_01,1,0,(67 67 67 67 67 62 71 71 71 71 71 71 74 74 74 74 76 74 72 71 69 69 69 69 69 62 67 67 67 67 67 62 71 71 71 71 71 71 74 74 74 74 76 74 72 71 69 69 69 69 67)
NLB070384_01,1,0,(62 62 71 69 67 67 67 67 67 72 71 69 69 69 69 69 71 69 69 66 66 64 64 62)
NLB070385_01,1,0,(62 67 62 62 67 62 67 62 62 67 62 67 62 62 67 62 62 67 62 62 67 62 62 67 62 62 67 62 62 62 62 62 62 67)
NLB070405_01,1,0,(62 67 67 67 69 69 71 69 69 67 71 71 71 71 69 67 71 71 69 67 71 74 74 74 74 72 71 72 72 72 72 72 71 71 71 71 69 67 69 69 69)
NLB070405_02,1,0,(62 67 67 67 67 71 69 69 69 67 71 71 71 69 67 71 71 69 67 71 74 74 74 74 71 72 72 72 72 71 71 71 69 67 69 69 69)
NLB070406_01,1,0,(62 67 71 69 69 67 66 64 62 64 62 64 66 67 67 69 69 69 69 69 71 72 71 69 71 67 67 66 67 69 66 62 64 62 64 66 67 72 72 71 69 74 72 72 71 69 67)
NLB070407_01,1,0,(67 67 67 67 67 67 69 71 67 69 69 71 69 67 66 64 62 69 69 71 72 72 71 69 71 72 74 72 72 71 71 71 69 69 67)
NLB070411_01,1,0,(67 71 74 76 74 72 72 71 69 71 74 76 74 72 71 69 69 71 72 76 74 72 71 74 79 74 76 78 76 74 72 69 67)
NLB070412_01,1,0,(71 69 67 62 71 69 67 71 69 71 74 71 69 67 69 71 67 71 69 67 62 71 69 67 71 69 71 74 76 74 72 71 69 67)
NLB070413_01,1,0,(62 67 67 67 67 69 71 71 71 71 72 74 74 74 72 72 72 71 71 74 74 74 71 72 72 72 72 71 71 71 74 72 71 69 69 69 62 67 67 67 67 69 71 71 71 71 72 74 74 74 72 71 69 67 67 76 76 74 71 74 74 74 72 71 69 67)
NLB070414_01,1,0,(62 62 64 62 64 62 60 59 62 67 59 59 57 59 60 60 59 60 69 67 66 64 62 60 60 59 67 69 67 66 67 64 64 67 69 67 66 67 62 62 66 64 62 60 59 67 66 64 62 62 64 66 67)
