uid,event,ioi,period,pulses
afeb5df9a294ef0f-2,1,1,20,10
afeb5df9a294ef0f-2,2,2,20,10
afeb5df9a294ef0f-2,3,2,20,10
afeb5df9a294ef0f-2,4,2,20,10
afeb5df9a294ef0f-2,5,1,20,10
afeb5df9a294ef0f-2,6,1,20,10
afeb5df9a294ef0f-2,7,1,20,10
afeb5df9a294ef0f-2,8,1,20,10
afeb5df9a294ef0f-2,9,4,20,10
afeb5df9a294ef0f-2,10,2,20,10
afeb5df9a294ef0f-2,11,1,20,10
afeb5df9a294ef0f-2,12,1,20,10
afeb5df9a294ef0f-2,13,1,20,10
afeb5df9a294ef0f-2,14,1,20,10
afeb5df9a294ef0f-2,15,2,20,10
afeb5df9a294ef0f-2,16,2,20,10
afeb5df9a294ef0f-2,17,2,20,10
afeb5df9a294ef0f-2,18,2,20,10
afeb5df9a294ef0f-2,19,2,20,10
afeb5df9a294ef0f-2,20,4,20,10
afeb5df9a294ef0f-2,21,2,20,10
afeb5df9a294ef0f-2,22,1,20,10
afeb5df9a294ef0f-2,23,1,20,10
afeb5df9a294ef0f-2,24,1,20,10
afeb5df9a294ef0f-2,25,1,20,10
afeb5df9a294ef0f-2,26,2,20,10
afeb5df9a294ef0f-2,27,2,20,10
afeb5df9a294ef0f-2,28,2,20,10
e1eb5fa08093e5e4-0,0,4,18,9
e1eb5fa08093e5e4-0,1,4,18,9
e1eb5fa08093e5e4-0,2,4,18,9
e1eb5fa08093e5e4-0,3,4,18,9
e1eb5fa08093e5e4-0,4,2,18,9
e1eb5fa08093e5e4-0,5,2,18,9
e1eb5fa08093e5e4-0,6,2,18,9
e1eb5fa08093e5e4-0,7,2,18,9
e1eb5fa08093e5e4-0,8,2,18,9
e1eb5fa08093e5e4-0,9,4,18,9
e1eb5fa08093e5e4-0,10,2,18,9
e1eb5fa08093e5e4-0,11,2,18,9
e1eb5fa08093e5e4-0,12,2,18,9
e1eb5fa08093e5e4-0,13,4,18,9
e1eb5fa08093e5e4-0,14,4,18,9
e1eb5fa08093e5e4-0,15,4,18,9
e1eb5fa08093e5e4-0,16,4,18,9
e1eb5fa08093e5e4-0,17,2,18,9
e1eb5fa08093e5e4-0,18,2,18,9
e1eb5fa08093e5e4-0,19,2,18,9
e1eb5fa08093e5e4-0,20,2,18,9
e1eb5fa08093e5e4-0,21,2,18,9
e1eb5fa08093e5e4-0,22,10,18,9
e1eb5fa08093e5e4-0,23,4,18,9
e1eb5fa08093e5e4-0,24,2,18,9
e1eb5fa08093e5e4-0,25,2,18,9
e1eb5fa08093e5e4-0,26,2,18,9
e1eb5fa08093e5e4-0,27,2,18,9
e1eb5fa08093e5e4-0,28,4,18,9
073872a909d551ad-0,0,2,18,9
073872a909d551ad-0,1,4,18,9
073872a909d551ad-0,2,2,18,9
073872a909d551ad-0,3,1,18,9
073872a909d551ad-0,4,1,18,9
073872a909d551ad-0,5,2,18,9
073872a909d551ad-0,6,4,18,9
073872a909d551ad-0,7,2,18,9
073872a909d551ad-0,8,2,18,9
073872a909d551ad-0,9,4,18,9
073872a909d551ad-0,10,2,18,9
073872a909d551ad-0,11,1,18,9
073872a909d551ad-0,12,1,18,9
073872a909d551ad-0,13,1,18,9
073872a909d551ad-0,14,1,18,9
073872a909d551ad-0,15,6,18,9
073872a909d551ad-0,16,2,18,9
073872a909d551ad-0,17,4,18,9
073872a909d551ad-0,18,2,18,9
073872a909d551ad-0,19,1,18,9
073872a909d551ad-0,20,1,18,9
073872a909d551ad-0,21,1,18,9
073872a909d551ad-0,22,1,18,9
073872a909d551ad-0,23,6,18,9
073872a909d551ad-0,24,2,18,9
073872a909d551ad-0,25,4,18,9
073872a909d551ad-0,26,2,18,9
073872a909d551ad-0,27,1,18,9
073872a909d551ad-0,28,1,18,9
69152413027ae267-0,0,1,16,8
69152413027ae267-0,1,1,16,8
69152413027ae267-0,2,2,16,8
69152413027ae267-0,3,2,16,8
69152413027ae267-0,4,2,16,8
69152413027ae267-0,5,2,16,8
69152413027ae267-0,6,6,16,8
69152413027ae267-0,7,1,16,8
69152413027ae267-0,8,1,16,8
69152413027ae267-0,9,2,16,8
69152413027ae267-0,10,2,16,8
69152413027ae267-0,11,2,16,8
69152413027ae267-0,12,2,16,8
69152413027ae267-0,13,6,16,8
69152413027ae267-0,14,1,16,8
69152413027ae267-0,15,1,16,8
69152413027ae267-0,16,2,16,8
69152413027ae267-0,17,2,16,8
69152413027ae267-0,18,2,16,8
69152413027ae267-0,19,2,16,8
69152413027ae267-0,20,2,16,8
69152413027ae267-0,21,2,16,8
69152413027ae267-0,22,2,16,8
69152413027ae267-0,23,2,16,8
69152413027ae267-0,24,2,16,8
69152413027ae267-0,25,2,16,8
69152413027ae267-0,26,10,16,8
69152413027ae267-0,27,1,16,8
69152413027ae267-0,28,1,16,8
7350f59f0ee640b1-1,0,2,20,10
7350f59f0ee640b1-1,1,2,20,10
7350f59f0ee640b1-1,2,2,20,10
7350f59f0ee640b1-1,3,1,20,10
7350f59f0ee640b1-1,4,1,20,10
7350f59f0ee640b1-1,5,1,20,10
7350f59f0ee640b1-1,6,1,20,10
7350f59f0ee640b1-1,7,1,20,10
7350f59f0ee640b1-1,8,1,20,10
7350f59f0ee640b1-1,9,1,20,10
7350f59f0ee640b1-1,10,1,20,10
7350f59f0ee640b1-1,11,2,20,10
7350f59f0ee640b1-1,12,2,20,10
7350f59f0ee640b1-1,13,2,20,10
7350f59f0ee640b1-1,14,4,20,10
7350f59f0ee640b1-1,15,2,20,10
7350f59f0ee640b1-1,16,1,20,10
7350f59f0ee640b1-1,17,1,20,10
7350f59f0ee640b1-1,18,1,20,10
7350f59f0ee640b1-1,19,1,20,10
7350f59f0ee640b1-1,20,2,20,10
7350f59f0ee640b1-1,21,1,20,10
7350f59f0ee640b1-1,22,1,20,10
7350f59f0ee640b1-1,23,4,20,10
7350f59f0ee640b1-1,24,2,20,10
7350f59f0ee640b1-1,25,4,20,10
7350f59f0ee640b1-1,26,2,20,10
7350f59f0ee640b1-1,27,2,20,10
7350f59f0ee640b1-1,28,1,20,10
7350f59f0ee640b1-4,0,2,20,10
7350f59f0ee640b1-4,1,2,20,10
7350f59f0ee640b1-4,2,2,20,10
7350f59f0ee640b1-4,3,1,20,10
7350f59f0ee640b1-4,4,1,20,10
7350f59f0ee640b1-4,5,1,20,10
7350f59f0ee640b1-4,6,1,20,10
7350f59f0ee640b1-4,7,1,20,10
7350f59f0ee640b1-4,8,1,20,10
7350f59f0ee640b1-4,9,1,20,10
7350f59f0ee640b1-4,10,1,20,10
7350f59f0ee640b1-4,11,2,20,10
7350f59f0ee640b1-4,12,2,20,10
7350f59f0ee640b1-4,13,2,20,10
7350f59f0ee640b1-4,14,4,20,10
7350f59f0ee640b1-4,15,2,20,10
7350f59f0ee640b1-4,16,1,20,10
7350f59f0ee640b1-4,17,1,20,10
7350f59f0ee640b1-4,18,1,20,10
7350f59f0ee640b1-4,19,1,20,10
7350f59f0ee640b1-4,20,2,20,10
7350f59f0ee640b1-4,21,1,20,10
7350f59f0ee640b1-4,22,1,20,10
7350f59f0ee640b1-4,23,4,20,10
7350f59f0ee640b1-4,24,2,20,10
7350f59f0ee640b1-4,25,4,20,10
7350f59f0ee640b1-4,26,2,20,10
7350f59f0ee640b1-4,27,2,20,10
7350f59f0ee640b1-4,28,1,20,10
a004aafd8c38c9b9-0,0,2,16,4
a004aafd8c38c9b9-0,1,1,16,4
a004aafd8c38c9b9-0,2,1,16,4
a004aafd8c38c9b9-0,3,2,16,4
a004aafd8c38c9b9-0,4,2,16,4
a004aafd8c38c9b9-0,5,3,16,4
a004aafd8c38c9b9-0,6,1,16,4
a004aafd8c38c9b9-0,7,4,16,4
a004aafd8c38c9b9-0,8,2,16,4
a004aafd8c38c9b9-0,9,2,16,4
a004aafd8c38c9b9-0,10,4,16,4
a004aafd8c38c9b9-0,11,2,16,4
a004aafd8c38c9b9-0,12,1,16,4
a004aafd8c38c9b9-0,13,1,16,4
a004aafd8c38c9b9-0,14,1,16,4
a004aafd8c38c9b9-0,15,1,16,4
a004aafd8c38c9b9-0,16,2,16,4
a004aafd8c38c9b9-0,17,2,16,4
a004aafd8c38c9b9-0,18,1,16,4
a004aafd8c38c9b9-0,19,1,16,4
a004aafd8c38c9b9-0,20,2,16,4
a004aafd8c38c9b9-0,21,2,16,4
a004aafd8c38c9b9-0,22,3,16,4
a004aafd8c38c9b9-0,23,1,16,4
a004aafd8c38c9b9-0,24,4,16,4
a004aafd8c38c9b9-0,25,2,16,4
a004aafd8c38c9b9-0,26,2,16,4
a004aafd8c38c9b9-0,27,4,16,4
a004aafd8c38c9b9-0,28,2,16,4
46f38687938aa91a-0,0,4,20,10
46f38687938aa91a-0,1,2,20,10
46f38687938aa91a-0,2,2,20,10
46f38687938aa91a-0,3,2,20,10
46f38687938aa91a-0,4,2,20,10
46f38687938aa91a-0,5,2,20,10
46f38687938aa91a-0,6,4,20,10
46f38687938aa91a-0,7,2,20,10
46f38687938aa91a-0,8,4,20,10
46f38687938aa91a-0,9,2,20,10
46f38687938aa91a-0,10,2,20,10
46f38687938aa91a-0,11,2,20,10
46f38687938aa91a-0,12,2,20,10
46f38687938aa91a-0,13,2,20,10
46f38687938aa91a-0,14,4,20,10
46f38687938aa91a-0,15,2,20,10
46f38687938aa91a-0,16,4,20,10
46f38687938aa91a-0,17,2,20,10
46f38687938aa91a-0,18,2,20,10
46f38687938aa91a-0,19,2,20,10
46f38687938aa91a-0,20,2,20,10
46f38687938aa91a-0,21,2,20,10
46f38687938aa91a-0,22,2,20,10
46f38687938aa91a-0,23,2,20,10
46f38687938aa91a-0,24,2,20,10
46f38687938aa91a-0,25,3,20,10
46f38687938aa91a-0,26,1,20,10
46f38687938aa91a-0,27,2,20,10
46f38687938aa91a-0,28,2,20,10
7e1a85f797c0eb93-0,0,1,18,9
7e1a85f797c0eb93-0,1,1,18,9
7e1a85f797c0eb93-0,2,1,18,9
7e1a85f797c0eb93-0,3,1,18,9
7e1a85f797c0eb93-0,4,1,18,9
7e1a85f797c0eb93-0,5,1,18,9
7e1a85f797c0eb93-0,6,1,18,9
7e1a85f797c0eb93-0,7,1,18,9
7e1a85f797c0eb93-0,8,1,18,9
7e1a85f797c0eb93-0,9,1,18,9
7e1a85f797c0eb93-0,10,1,18,9
7e1a85f797c0eb93-0,11,1,18,9
7e1a85f797c0eb93-0,12,6,18,9
7e1a85f797c0eb93-0,13,1,18,9
7e1a85f797c0eb93-0,14,1,18,9
7e1a85f797c0eb93-0,15,1,18,9
7e1a85f797c0eb93-0,16,1,18,9
7e1a85f797c0eb93-0,17,1,18,9
7e1a85f797c0eb93-0,18,1,18,9
7e1a85f797c0eb93-0,19,1,18,9
7e1a85f797c0eb93-0,20,1,18,9
7e1a85f797c0eb93-0,21,1,18,9
7e1a85f797c0eb93-0,22,1,18,9
7e1a85f797c0eb93-0,23,1,18,9
7e1a85f797c0eb93-0,24,1,18,9
7e1a85f797c0eb93-0,25,6,18,9
7e1a85f797c0eb93-0,26,1,18,9
7e1a85f797c0eb93-0,27,1,18,9
7e1a85f797c0eb93-0,28,1,18,9
7eb0a1c926ea761c-0,0,2,20,10
7eb0a1c926ea761c-0,1,2,20,10
7eb0a1c926ea761c-0,2,2,20,10
7eb0a1c926ea761c-0,3,2,20,10
7eb0a1c926ea761c-0,4,2,20,10
7eb0a1c926ea761c-0,5,2,20,10
7eb0a1c926ea761c-0,6,2,20,10
7eb0a1c926ea761c-0,7,6,20,10
7eb0a1c926ea761c-0,8,2,20,10
7eb0a1c926ea761c-0,9,2,20,10
7eb0a1c926ea761c-0,10,2,20,10
7eb0a1c926ea761c-0,11,4,20,10
7eb0a1c926ea761c-0,12,2,20,10
7eb0a1c926ea761c-0,13,2,20,10
7eb0a1c926ea761c-0,14,4,20,10
7eb0a1c926ea761c-0,15,2,20,10
7eb0a1c926ea761c-0,16,2,20,10
7eb0a1c926ea761c-0,17,2,20,10
7eb0a1c926ea761c-0,18,2,20,10
7eb0a1c926ea761c-0,19,2,20,10
7eb0a1c926ea761c-0,20,2,20,10
7eb0a1c926ea761c-0,21,2,20,10
7eb0a1c926ea761c-0,22,2,20,10
7eb0a1c926ea761c-0,23,2,20,10
7eb0a1c926ea761c-0,24,2,20,10
7eb0a1c926ea761c-0,25,2,20,10
7eb0a1c926ea761c-0,26,2,20,10
7eb0a1c926ea761c-0,27,2,20,10
7eb0a1c926ea761c-0,28,2,20,10
0f51f20a604b0041-0,0,2,16,4
0f51f20a604b0041-0,1,2,16,4
0f51f20a604b0041-0,2,2,16,4
0f51f20a604b0041-0,3,2,16,4
0f51f20a604b0041-0,4,1,16,4
0f51f20a604b0041-0,5,1,16,4
0f51f20a604b0041-0,6,2,16,4
0f51f20a604b0041-0,7,2,16,4
0f51f20a604b0041-0,8,2,16,4
0f51f20a604b0041-0,9,2,16,4
0f51f20a604b0041-0,10,2,16,4
0f51f20a604b0041-0,11,2,16,4
0f51f20a604b0041-0,12,2,16,4
0f51f20a604b0041-0,13,1,16,4
0f51f20a604b0041-0,14,1,16,4
0f51f20a604b0041-0,15,2,16,4
0f51f20a604b0041-0,16,4,16,4
0f51f20a604b0041-0,17,2,16,4
0f51f20a604b0041-0,18,2,16,4
0f51f20a604b0041-0,19,2,16,4
0f51f20a604b0041-0,20,2,16,4
0f51f20a604b0041-0,21,1,16,4
0f51f20a604b0041-0,22,1,16,4
0f51f20a604b0041-0,23,2,16,4
0f51f20a604b0041-0,24,2,16,4
0f51f20a604b0041-0,25,2,16,4
0f51f20a604b0041-0,26,2,16,4
0f51f20a604b0041-0,27,2,16,4
0f51f20a604b0041-0,28,2,16,4
f3377135fde117c7-0,0,4,16,8
f3377135fde117c7-0,1,2,16,8
f3377135fde117c7-0,2,4,16,8
f3377135fde117c7-0,3,6,16,8
f3377135fde117c7-0,4,4,16,8
f3377135fde117c7-0,5,2,16,8
f3377135fde117c7-0,6,4,16,8
f3377135fde117c7-0,7,6,16,8
f3377135fde117c7-0,8,4,16,8
f3377135fde117c7-0,9,2,16,8
f3377135fde117c7-0,10,10,16,8
f3377135fde117c7-0,11,1,16,8
f3377135fde117c7-0,12,1,16,8
f3377135fde117c7-0,13,1,16,8
f3377135fde117c7-0,14,1,16,8
f3377135fde117c7-0,15,1,16,8
f3377135fde117c7-0,16,1,16,8
f3377135fde117c7-0,17,1,16,8
f3377135fde117c7-0,18,1,16,8
f3377135fde117c7-0,19,1,16,8
f3377135fde117c7-0,20,1,16,8
f3377135fde117c7-0,21,1,16,8
f3377135fde117c7-0,22,1,16,8
f3377135fde117c7-0,23,1,16,8
f3377135fde117c7-0,24,1,16,8
f3377135fde117c7-0,25,18,16,8
f3377135fde117c7-0,26,4,16,8
f3377135fde117c7-0,27,2,16,8
f3377135fde117c7-0,28,4,16,8
49c66f1cb6f1ea84-0,0,6,20,10
49c66f1cb6f1ea84-0,1,3,20,10
49c66f1cb6f1ea84-0,2,2,20,10
49c66f1cb6f1ea84-0,3,2,20,10
49c66f1cb6f1ea84-0,4,1,20,10
49c66f1cb6f1ea84-0,5,6,20,10
49c66f1cb6f1ea84-0,6,6,20,10
49c66f1cb6f1ea84-0,7,3,20,10
49c66f1cb6f1ea84-0,8,1,20,10
49c66f1cb6f1ea84-0,9,2,20,10
49c66f1cb6f1ea84-0,10,1,20,10
49c66f1cb6f1ea84-0,11,1,20,10
49c66f1cb6f1ea84-0,12,4,20,10
49c66f1cb6f1ea84-0,13,2,20,10
49c66f1cb6f1ea84-0,14,4,20,10
49c66f1cb6f1ea84-0,15,2,20,10
49c66f1cb6f1ea84-0,16,4,20,10
49c66f1cb6f1ea84-0,17,4,20,10
49c66f1cb6f1ea84-0,18,2,20,10
49c66f1cb6f1ea84-0,19,2,20,10
49c66f1cb6f1ea84-0,20,2,20,10
49c66f1cb6f1ea84-0,21,2,20,10
49c66f1cb6f1ea84-0,22,2,20,10
49c66f1cb6f1ea84-0,23,2,20,10
49c66f1cb6f1ea84-0,24,2,20,10
49c66f1cb6f1ea84-0,25,1,20,10
49c66f1cb6f1ea84-0,26,1,20,10
49c66f1cb6f1ea84-0,27,2,20,10
49c66f1cb6f1ea84-0,28,1,20,10
5519bb72cc7d544a-0,0,2,20,10
5519bb72cc7d544a-0,1,2,20,10
5519bb72cc7d544a-0,2,2,20,10
5519bb72cc7d544a-0,3,4,20,10
5519bb72cc7d544a-0,4,2,20,10
5519bb72cc7d544a-0,5,2,20,10
5519bb72cc7d544a-0,6,6,20,10
5519bb72cc7d544a-0,7,2,20,10
5519bb72cc7d544a-0,8,2,20,10
5519bb72cc7d544a-0,9,2,20,10
5519bb72cc7d544a-0,10,4,20,10
5519bb72cc7d544a-0,11,2,20,10
5519bb72cc7d544a-0,12,2,20,10
5519bb72cc7d544a-0,13,4,20,10
5519bb72cc7d544a-0,14,2,20,10
5519bb72cc7d544a-0,15,4,20,10
5519bb72cc7d544a-0,16,2,20,10
5519bb72cc7d544a-0,17,2,20,10
5519bb72cc7d544a-0,18,2,20,10
5519bb72cc7d544a-0,19,2,20,10
5519bb72cc7d544a-0,20,2,20,10
5519bb72cc7d544a-0,21,2,20,10
5519bb72cc7d544a-0,22,2,20,10
5519bb72cc7d544a-0,23,2,20,10
5519bb72cc7d544a-0,24,2,20,10
5519bb72cc7d544a-0,25,2,20,10
5519bb72cc7d544a-0,26,2,20,10
5519bb72cc7d544a-0,27,2,20,10
5519bb72cc7d544a-0,28,2,20,10
7922c4852a22dadc-0,0,2,16,4
7922c4852a22dadc-0,1,2,16,4
7922c4852a22dadc-0,2,2,16,4
7922c4852a22dadc-0,3,2,16,4
7922c4852a22dadc-0,4,2,16,4
7922c4852a22dadc-0,5,2,16,4
7922c4852a22dadc-0,6,4,16,4
7922c4852a22dadc-0,7,2,16,4
7922c4852a22dadc-0,8,2,16,4
7922c4852a22dadc-0,9,2,16,4
7922c4852a22dadc-0,10,2,16,4
7922c4852a22dadc-0,11,2,16,4
7922c4852a22dadc-0,12,1,16,4
7922c4852a22dadc-0,13,1,16,4
7922c4852a22dadc-0,14,1,16,4
7922c4852a22dadc-0,15,1,16,4
7922c4852a22dadc-0,16,18,16,4
7922c4852a22dadc-0,17,2,16,4
7922c4852a22dadc-0,18,2,16,4
7922c4852a22dadc-0,19,2,16,4
7922c4852a22dadc-0,20,2,16,4
7922c4852a22dadc-0,21,2,16,4
7922c4852a22dadc-0,22,1,16,4
7922c4852a22dadc-0,23,1,16,4
7922c4852a22dadc-0,24,1,16,4
7922c4852a22dadc-0,25,1,16,4
7922c4852a22dadc-0,26,12,16,4
7922c4852a22dadc-0,27,1,16,4
7922c4852a22dadc-0,28,1,16,4
8b02d1742594bce0-0,0,1,18,9
8b02d1742594bce0-0,1,1,18,9
8b02d1742594bce0-0,2,1,18,9
8b02d1742594bce0-0,3,1,18,9
8b02d1742594bce0-0,4,2,18,9
8b02d1742594bce0-0,5,2,18,9
8b02d1742594bce0-0,6,2,18,9
8b02d1742594bce0-0,7,2,18,9
8b02d1742594bce0-0,8,2,18,9
8b02d1742594bce0-0,9,2,18,9
8b02d1742594bce0-0,10,2,18,9
8b02d1742594bce0-0,11,2,18,9
8b02d1742594bce0-0,12,1,18,9
8b02d1742594bce0-0,13,1,18,9
8b02d1742594bce0-0,14,2,18,9
8b02d1742594bce0-0,15,1,18,9
8b02d1742594bce0-0,16,1,18,9
8b02d1742594bce0-0,17,1,18,9
8b02d1742594bce0-0,18,1,18,9
8b02d1742594bce0-0,19,1,18,9
8b02d1742594bce0-0,20,1,18,9
8b02d1742594bce0-0,21,2,18,9
8b02d1742594bce0-0,22,2,18,9
8b02d1742594bce0-0,23,2,18,9
8b02d1742594bce0-0,24,1,18,9
8b02d1742594bce0-0,25,1,18,9
8b02d1742594bce0-0,26,1,18,9
8b02d1742594bce0-0,27,1,18,9
8b02d1742594bce0-0,28,2,18,9
d1a4f63f92490c7c-0,0,4,20,10
d1a4f63f92490c7c-0,1,2,20,10
d1a4f63f92490c7c-0,2,2,20,10
d1a4f63f92490c7c-0,3,2,20,10
d1a4f63f92490c7c-0,4,2,20,10
d1a4f63f92490c7c-0,5,2,20,10
d1a4f63f92490c7c-0,6,2,20,10
d1a4f63f92490c7c-0,7,2,20,10
d1a4f63f92490c7c-0,8,2,20,10
d1a4f63f92490c7c-0,9,2,20,10
d1a4f63f92490c7c-0,10,2,20,10
d1a4f63f92490c7c-0,11,2,20,10
d1a4f63f92490c7c-0,12,2,20,10
d1a4f63f92490c7c-0,13,2,20,10
d1a4f63f92490c7c-0,14,2,20,10
d1a4f63f92490c7c-0,15,2,20,10
d1a4f63f92490c7c-0,16,6,20,10
d1a4f63f92490c7c-0,17,4,20,10
d1a4f63f92490c7c-0,18,2,20,10
d1a4f63f92490c7c-0,19,2,20,10
d1a4f63f92490c7c-0,20,2,20,10
d1a4f63f92490c7c-0,21,2,20,10
d1a4f63f92490c7c-0,22,2,20,10
d1a4f63f92490c7c-0,23,2,20,10
d1a4f63f92490c7c-0,24,2,20,10
d1a4f63f92490c7c-0,25,2,20,10
d1a4f63f92490c7c-0,26,2,20,10
d1a4f63f92490c7c-0,27,2,20,10
d1a4f63f92490c7c-0,28,2,20,10
8fa9d0c9f92680f8-0,0,2,16,8
8fa9d0c9f92680f8-0,1,4,16,8
8fa9d0c9f92680f8-0,2,2,16,8
8fa9d0c9f92680f8-0,3,8,16,8
8fa9d0c9f92680f8-0,4,2,16,8
8fa9d0c9f92680f8-0,5,1,16,8
8fa9d0c9f92680f8-0,6,1,16,8
8fa9d0c9f92680f8-0,7,2,16,8
8fa9d0c9f92680f8-0,8,2,16,8
8fa9d0c9f92680f8-0,9,10,16,8
8fa9d0c9f92680f8-0,10,4,16,8
8fa9d0c9f92680f8-0,11,2,16,8
8fa9d0c9f92680f8-0,12,3,16,8
8fa9d0c9f92680f8-0,13,1,16,8
8fa9d0c9f92680f8-0,14,2,16,8
8fa9d0c9f92680f8-0,15,2,16,8
8fa9d0c9f92680f8-0,16,6,16,8
8fa9d0c9f92680f8-0,17,2,16,8
8fa9d0c9f92680f8-0,18,2,16,8
8fa9d0c9f92680f8-0,19,2,16,8
8fa9d0c9f92680f8-0,20,4,16,8
8fa9d0c9f92680f8-0,21,2,16,8
8fa9d0c9f92680f8-0,22,4,16,8
8fa9d0c9f92680f8-0,23,2,16,8
8fa9d0c9f92680f8-0,24,8,16,8
8fa9d0c9f92680f8-0,25,2,16,8
8fa9d0c9f92680f8-0,26,2,16,8
8fa9d0c9f92680f8-0,27,2,16,8
8fa9d0c9f92680f8-0,28,2,16,8
4a37f61fdc19154a-0,0,2,16,8
4a37f61fdc19154a-0,1,4,16,8
4a37f61fdc19154a-0,2,2,16,8
4a37f61fdc19154a-0,3,4,16,8
4a37f61fdc19154a-0,4,2,16,8
4a37f61fdc19154a-0,5,2,16,8
4a37f61fdc19154a-0,6,16,16,8
4a37f61fdc19154a-0,7,2,16,8
4a37f61fdc19154a-0,8,4,16,8
4a37f61fdc19154a-0,9,2,16,8
4a37f61fdc19154a-0,10,4,16,8
4a37f61fdc19154a-0,11,2,16,8
4a37f61fdc19154a-0,12,2,16,8
4a37f61fdc19154a-0,13,16,16,8
4a37f61fdc19154a-0,14,2,16,8
4a37f61fdc19154a-0,15,4,16,8
4a37f61fdc19154a-0,16,2,16,8
4a37f61fdc19154a-0,17,4,16,8
4a37f61fdc19154a-0,18,2,16,8
4a37f61fdc19154a-0,19,2,16,8
4a37f61fdc19154a-0,20,16,16,8
4a37f61fdc19154a-0,21,2,16,8
4a37f61fdc19154a-0,22,4,16,8
4a37f61fdc19154a-0,23,2,16,8
4a37f61fdc19154a-0,24,4,16,8
4a37f61fdc19154a-0,25,2,16,8
4a37f61fdc19154a-0,26,2,16,8
4a37f61fdc19154a-0,27,18,16,8
4a37f61fdc19154a-0,28,4,16,8
c1d8f89bf69c54ef-0,0,2,16,8
c1d8f89bf69c54ef-0,1,2,16,8
c1d8f89bf69c54ef-0,2,2,16,8
c1d8f89bf69c54ef-0,3,2,16,8
c1d8f89bf69c54ef-0,4,2,16,8
c1d8f89bf69c54ef-0,5,2,16,8
c1d8f89bf69c54ef-0,6,2,16,8
c1d8f89bf69c54ef-0,7,2,16,8
c1d8f89bf69c54ef-0,8,1,16,8
c1d8f89bf69c54ef-0,9,1,16,8
c1d8f89bf69c54ef-0,10,2,16,8
c1d8f89bf69c54ef-0,11,2,16,8
c1d8f89bf69c54ef-0,12,2,16,8
c1d8f89bf69c54ef-0,13,2,16,8
c1d8f89bf69c54ef-0,14,2,16,8
c1d8f89bf69c54ef-0,15,1,16,8
c1d8f89bf69c54ef-0,16,1,16,8
c1d8f89bf69c54ef-0,17,2,16,8
c1d8f89bf69c54ef-0,18,2,16,8
c1d8f89bf69c54ef-0,19,2,16,8
c1d8f89bf69c54ef-0,20,2,16,8
c1d8f89bf69c54ef-0,21,2,16,8
c1d8f89bf69c54ef-0,22,1,16,8
c1d8f89bf69c54ef-0,23,1,16,8
c1d8f89bf69c54ef-0,24,4,16,8
c1d8f89bf69c54ef-0,25,1,16,8
c1d8f89bf69c54ef-0,26,1,16,8
c1d8f89bf69c54ef-0,27,1,16,8
c1d8f89bf69c54ef-0,28,1,16,8
dd225fb7485a3f75-0,0,4,16,8
dd225fb7485a3f75-0,1,2,16,8
dd225fb7485a3f75-0,2,2,16,8
dd225fb7485a3f75-0,3,2,16,8
dd225fb7485a3f75-0,4,6,16,8
dd225fb7485a3f75-0,5,4,16,8
dd225fb7485a3f75-0,6,2,16,8
dd225fb7485a3f75-0,7,2,16,8
dd225fb7485a3f75-0,8,2,16,8
dd225fb7485a3f75-0,9,6,16,8
dd225fb7485a3f75-0,10,1,16,8
dd225fb7485a3f75-0,11,1,16,8
dd225fb7485a3f75-0,12,1,16,8
dd225fb7485a3f75-0,13,1,16,8
dd225fb7485a3f75-0,14,1,16,8
dd225fb7485a3f75-0,15,1,16,8
dd225fb7485a3f75-0,16,4,16,8
dd225fb7485a3f75-0,17,6,16,8
dd225fb7485a3f75-0,18,4,16,8
dd225fb7485a3f75-0,19,1,16,8
dd225fb7485a3f75-0,20,1,16,8
dd225fb7485a3f75-0,21,10,16,8
dd225fb7485a3f75-0,22,1,16,8
dd225fb7485a3f75-0,23,1,16,8
dd225fb7485a3f75-0,24,1,16,8
dd225fb7485a3f75-0,25,1,16,8
dd225fb7485a3f75-0,26,1,16,8
dd225fb7485a3f75-0,27,1,16,8
dd225fb7485a3f75-0,28,4,16,8
dd225fb7485a3f75-2,0,4,16,8
dd225fb7485a3f75-2,1,2,16,8
dd225fb7485a3f75-2,2,2,16,8
dd225fb7485a3f75-2,3,2,16,8
dd225fb7485a3f75-2,4,6,16,8
dd225fb7485a3f75-2,5,4,16,8
dd225fb7485a3f75-2,6,2,16,8
dd225fb7485a3f75-2,7,2,16,8
dd225fb7485a3f75-2,8,2,16,8
dd225fb7485a3f75-2,9,6,16,8
dd225fb7485a3f75-2,10,1,16,8
dd225fb7485a3f75-2,11,1,16,8
dd225fb7485a3f75-2,12,1,16,8
dd225fb7485a3f75-2,13,1,16,8
dd225fb7485a3f75-2,14,1,16,8
dd225fb7485a3f75-2,15,1,16,8
dd225fb7485a3f75-2,16,4,16,8
dd225fb7485a3f75-2,17,6,16,8
dd225fb7485a3f75-2,18,4,16,8
dd225fb7485a3f75-2,19,1,16,8
dd225fb7485a3f75-2,20,1,16,8
dd225fb7485a3f75-2,21,10,16,8
dd225fb7485a3f75-2,22,1,16,8
dd225fb7485a3f75-2,23,1,16,8
dd225fb7485a3f75-2,24,1,16,8
dd225fb7485a3f75-2,25,1,16,8
dd225fb7485a3f75-2,26,1,16,8
dd225fb7485a3f75-2,27,1,16,8
dd225fb7485a3f75-2,28,4,16,8
